Project Code,Target Name,RA,Dec,RA_HMS,Dec_DMS,Long Offset,Lat Offset,Velocity,Vel. Frame,Vel. Convention,Mosaic,Mos. Length,Mos. Width,Mos. PA,Mos. Spacing,Mos. Coord.,Band,Req. Ang. Res.,Req. LAS,Use 7-m?,Use TP?,Polarization,Ref.Frequency,Ref.Freq.Width,Req.Sensitivity,Is Sky Freq?,SPS Start Freq.,SPS End Freq.,SPS Bandwidth,SPS Spec. Res.,Freq SPW 1,Freq SPW 2,Freq SPW 3,Freq SPW 4,Freq SPW 5,Freq SPW 6,Freq SPW 7,Freq SPW 8,Freq SPW 9,Freq SPW 10,Freq SPW 11,Freq SPW 12,Freq SPW 13,Freq SPW 14,Freq SPW 15,Freq SPW 16,Bandwidth SPW 1,Bandwidth SPW 2,Bandwidth SPW 3,Bandwidth SPW 4,Bandwidth SPW 5,Bandwidth SPW 6,Bandwidth SPW 7,Bandwidth SPW 8,Bandwidth SPW 9,Bandwidth SPW 10,Bandwidth SPW 11,Bandwidth SPW 12,Bandwidth SPW 13,Bandwidth SPW 14,Bandwidth SPW 15,Bandwidth SPW 16,Spec.Res. SPW 1,Spec.Res. SPW 2,Spec.Res. SPW 3,Spec.Res. SPW 4,Spec.Res. SPW 5,Spec.Res. SPW 6,Spec.Res. SPW 7,Spec.Res. SPW 8,Spec.Res. SPW 9,Spec.Res. SPW 10,Spec.Res. SPW 11,Spec.Res. SPW 12,Spec.Res. SPW 13,Spec.Res. SPW 14,Spec.Res. SPW 15,Spec.Res. SPW 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539954.076,9177.867,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539970.831,9168.208,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539987.5845,9177.867,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540004.3395,9168.208,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540021.093,9177.867,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540037.7925,9168.208,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539887.1145,9197.186,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539903.8695,9187.527,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539920.623,9197.186,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539937.3765,9187.527,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539954.076,9197.186,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539970.831,9187.527,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539987.5845,9197.186,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540004.3395,9187.527,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540021.093,9197.186,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540037.7925,9187.527,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539887.1145,9216.506,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539903.8695,9206.845,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539920.623,9216.506,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539937.3765,9206.845,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539954.076,9216.506,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539970.831,9206.845,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539987.5845,9216.506,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540004.3395,9206.845,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540021.093,9216.506,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540037.7925,9206.845,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539887.1145,9235.824,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539903.8695,9226.165,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539920.623,9235.824,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539937.3765,9226.165,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539954.076,9235.824,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539970.831,9226.165,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539987.5845,9235.824,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540004.3395,9226.165,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540021.093,9235.824,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-14 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540037.7925,9226.165,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539887.1145,8675.573,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539903.8695,8665.914,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539920.623,8675.573,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539937.3765,8665.914,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539954.076,8675.573,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539970.831,8665.914,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539987.5845,8675.573,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540004.3395,8665.914,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540021.093,8675.573,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540037.7925,8665.914,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539887.1145,8694.892,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539903.8695,8685.233,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539920.623,8694.892,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539937.3765,8685.233,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539954.076,8694.892,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539970.831,8685.233,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,539987.5845,8694.892,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540004.3395,8685.233,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540021.093,8694.892,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.1.00225.S,EPOS-15 (cm),150.2104946,2.187173611,10h00m50.52s,2d11m13.8s,540037.7925,8685.233,0,lsrk,RADIO,Custom,,,,,,ALMA_RB_04,1.5,2,FALSE,FALSE,DOUBLE,146,125,0.1905,TRUE,,,,,146,144,134,132,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
